Ticker,CompanyName,LineItem,Year,Quarter,WebFiscalPeriod,OutputOrField,NumberOnly,LineSequence,Category,WebNumberFormat,QuarterEndDate,PeriodType,iDataType,Sector,Industry,SubIndustry,UpdateDate,LTCode,Currency,UIC,Period,Restatement,InSncUpdateDate,Scaler
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2020,3Q,3Q20,A,3007.188,110,KM,N,9/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/28/2020,KM_S_156,USD,I_106-178,Q3,0,10/28/2020,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2020,4Q,4Q20,A,3119.229,110,KM,N,12/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/10/2021,KM_S_156,USD,I_106-178,Q4,0,2/10/2021,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2020,FY,2020,A,3119.229,110,KM,N,12/31/2020,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/10/2021,KM_S_156,USD,I_106-178,FY,0,2/10/2021,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2021,1Q,1Q21,A,3404.064,110,KM,N,3/31/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/28/2021,KM_S_156,USD,I_106-178,Q1,0,4/28/2021,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2021,2Q,2Q21,A,3467.963,110,KM,N,6/30/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/28/2021,KM_S_156,USD,I_106-178,Q2,0,7/28/2021,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2021,3Q,3Q21,A,3498.688,110,KM,N,9/30/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/27/2021,KM_S_156,USD,I_106-178,Q3,0,10/27/2021,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2021,4Q,4Q21,A,3651.577,110,KM,N,12/31/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/9/2022,KM_S_156,USD,I_106-178,Q4,0,2/9/2022,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2021,FY,2021,A,3651.577,110,KM,N,12/31/2021,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/9/2022,KM_S_156,USD,I_106-178,FY,0,2/9/2022,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2022,1Q,1Q22,A,3633.673,110,KM,N,3/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/27/2022,KM_S_156,USD,I_106-178,Q1,0,4/27/2022,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2022,2Q,2Q22,A,3639.687,110,KM,N,6/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/27/2022,KM_S_156,USD,I_106-178,Q2,0,7/27/2022,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2022,3Q,3Q22,A,3706.798,110,KM,N,9/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/26/2022,KM_S_156,USD,I_106-178,Q3,0,10/26/2022,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2022,4Q,4Q22,A,3733.798,110,KM,N,12/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2023,KM_S_156,USD,I_106-178,Q4,0,2/8/2023,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2022,FY,2022,A,3733.798,110,KM,N,12/31/2022,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2023,KM_S_156,USD,I_106-178,FY,0,2/8/2023,Mn
ORLY,O'Reilly Automotive Inc,EBITDAR - TTM,2023,1Q,1Q23,A,3807.213,110,KM,N,3/31/2023,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/26/2023,KM_S_156,USD,I_106-178,Q1,0,4/26/2023,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2010,1Q,1Q10,A,227.696,111,KM,N,3/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/28/2010,KM_S_157,USD,I_106-179,Q1,0,4/28/2010,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2010,2Q,2Q10,A,226.829,111,KM,N,6/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/28/2010,KM_S_157,USD,I_106-179,Q2,0,7/28/2010,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2010,3Q,3Q10,A,227.554,111,KM,N,9/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/27/2010,KM_S_157,USD,I_106-179,Q3,0,10/27/2010,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2010,4Q,4Q10,A,226.879,111,KM,N,12/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2011,KM_S_157,USD,I_106-179,Q4,0,2/16/2011,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2010,FY,2010,A,226.879,111,KM,N,12/31/2010,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2011,KM_S_157,USD,I_106-179,FY,0,2/16/2011,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2011,1Q,1Q11,A,232.595,111,KM,N,3/31/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/27/2011,KM_S_157,USD,I_106-179,Q1,0,4/27/2011,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2011,2Q,2Q11,A,235.508,111,KM,N,6/30/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/27/2011,KM_S_157,USD,I_106-179,Q2,0,7/27/2011,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2011,3Q,3Q11,A,238.307,111,KM,N,9/30/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/26/2011,KM_S_157,USD,I_106-179,Q3,0,10/26/2011,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2011,4Q,4Q11,A,240.204,111,KM,N,12/31/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2012,KM_S_157,USD,I_106-179,Q4,0,2/8/2012,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2011,FY,2011,A,240.204,111,KM,N,12/31/2011,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2012,KM_S_157,USD,I_106-179,FY,0,2/8/2012,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2012,1Q,1Q12,A,244.242,111,KM,N,3/31/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/22/2012,KM_S_157,USD,I_106-179,Q1,0,4/22/2012,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2012,2Q,2Q12,A,248.634,111,KM,N,6/30/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/25/2012,KM_S_157,USD,I_106-179,Q2,0,7/25/2012,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2012,3Q,3Q12,A,251.545,111,KM,N,9/30/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/24/2012,KM_S_157,USD,I_106-179,Q3,0,10/24/2012,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2012,4Q,4Q12,A,254.892,111,KM,N,12/31/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2013,KM_S_157,USD,I_106-179,Q4,0,2/6/2013,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2012,FY,2012,A,254.892,111,KM,N,12/31/2012,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2013,KM_S_157,USD,I_106-179,FY,0,2/6/2013,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2013,1Q,1Q13,A,244.907,111,KM,N,3/31/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/24/2013,KM_S_157,USD,I_106-179,Q1,0,4/24/2013,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2013,2Q,2Q13,A,249.299,111,KM,N,6/30/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/24/2013,KM_S_157,USD,I_106-179,Q2,0,7/24/2013,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2013,3Q,3Q13,A,252.21,111,KM,N,9/30/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/23/2013,KM_S_157,USD,I_106-179,Q3,0,10/23/2013,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2013,4Q,4Q13,A,254.892,111,KM,N,12/31/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/5/2014,KM_S_157,USD,I_106-179,Q4,0,2/5/2014,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2013,FY,2013,A,254.892,111,KM,N,12/31/2013,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/5/2014,KM_S_157,USD,I_106-179,FY,0,2/5/2014,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2014,1Q,1Q14,A,256.748,111,KM,N,3/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/23/2014,KM_S_157,USD,I_106-179,Q1,0,4/23/2014,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2014,2Q,2Q14,A,257.634,111,KM,N,6/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/23/2014,KM_S_157,USD,I_106-179,Q2,0,7/23/2014,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2014,3Q,3Q14,A,260.01,111,KM,N,9/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/22/2014,KM_S_157,USD,I_106-179,Q3,0,10/22/2014,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2014,4Q,4Q14,A,263.028,111,KM,N,12/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2015,KM_S_157,USD,I_106-179,Q4,0,2/7/2015,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2014,FY,2014,A,263.028,111,KM,N,12/31/2014,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2015,KM_S_157,USD,I_106-179,FY,0,2/7/2015,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2015,1Q,1Q15,A,266.213,111,KM,N,3/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/26/2015,KM_S_157,USD,I_106-179,Q1,0,4/26/2015,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2015,2Q,2Q15,A,268.944,111,KM,N,6/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/26/2015,KM_S_157,USD,I_106-179,Q2,0,7/26/2015,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2015,3Q,3Q15,A,271.08,111,KM,N,9/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/25/2015,KM_S_157,USD,I_106-179,Q3,0,10/25/2015,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2015,4Q,4Q15,A,273.259,111,KM,N,12/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2016,KM_S_157,USD,I_106-179,Q4,0,2/7/2016,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2015,FY,2015,A,273.259,111,KM,N,12/31/2015,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2016,KM_S_157,USD,I_106-179,FY,0,2/7/2016,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2016,1Q,1Q16,A,275.324,111,KM,N,3/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/26/2016,KM_S_157,USD,I_106-179,Q1,0,4/26/2016,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2016,2Q,2Q16,A,277.088,111,KM,N,6/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/26/2016,KM_S_157,USD,I_106-179,Q2,0,7/26/2016,Mn
ORLY,O'Reilly Automotive Inc,Rental Expenses,2016,3Q,3Q16,A,279.863,111,KM,N,9/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/25/2016,KM_S_157,USD,I_106-179,Q3,0,10/25/2016,Mn
